ID;Nom;IDCat;Qtt;Lien;Marque;BIO;Nutriscore
3871;Pain grillé Pelletier Blé complet;284479;500g;3871.jpg;Pelletier;0;C
23794;Pain grillé Epi d'Or Blé complet x24;284479;500g;23794.jpg;Epi d'Or;0;C
113110;Tartine Grilletine de Pasquier Blé complet x18;284479;242g;113110.jpg;Pasquier;0;B
43197;Tartine Grillettine de Pasquier Briochées x18;284479;242g;43197.jpg;Pasquier;0;D
81371;Tartine de pain Pasquier Au blé complet;284479;240g;81371.jpg;Pasquier;0;B
143345;Biscottes Epi d'Or x108;284479;900g;143345.jpg;Epi d'Or;0;C
384;Biscottes Epi d'Or froment x36;284479;300g;384.jpg;Epi d'Or;0;A
382;Biscottes Epi d'Or 6 céréales x36;284479;300g;382.jpg;Epi d'Or;0;C
39498;Biscottes Epi d'Or Gout brioché x36;284479;300g;39498.jpg;Epi d'Or;0;C
143344;Biscottes Eco+ 90 tranches;284479;750g;143344.jpg;Eco +;0;C
13503;Biscottes Bio Village Au germe de blé x36;314465;300g;13503.jpg;Bio Village;1;A
8504;Biscottes Bio Village Complètes x36;314465;300g;8504.jpg;Bio Village;1;B
40135;Biscottes Heudebert Nature;284479;300g;40135.jpg;Heudebert;0;D
8424;Biscottes Heudebert Fibres plus;284479;280g;8424.jpg;Heudebert;0;C
33914;Tartines craquante Sans Gluten;284479;2x125g;33914.jpg;Chaque jour sans Gluten;0;B
3964;Biscottes Cracotte LU Froment;284479;500g;3964.jpg;Cracotte;0;C
376;Biscottes Cracotte LU Froment;284479;250g;376.jpg;Cracotte;0;C
31133;Tartine croustillante Epi d'Or Seigle;284479;250g;31133.jpg;Epi d'Or;0;A
41492;Biscottes Wasa Fibres;284479;230g;41492.jpg;Wasa;0;A
379;Bâtonnets fourrées Cracotte LU Chocolat;284479;200g;379.jpg;Cracotte;0;D
375;Biscottes fourrées Cracotte LU Framboise;284479;200g;375.jpg;Cracotte;0;D
45351;Tartines sarrasin Jardin Bio Sans gluten;314465;150g;45351.jpg;Jardin Bio;1;A
48809;Tartines craquantes Jardin Bio Sarrasin, maxi format;314465;300g;48809.jpg;Jardin Bio;1;A
45354;Tartines Jardin Bio Châtaigne sans gluten;314465;150g;45354.jpg;Jardin Bio;1;B
45353;Tartines Jardin Bio Multicéréales sans gluten;314465;150g;45353.jpg;Jardin Bio;1;A
48807;Tartines avoine Jardin Bio Sans glutens;314465;150g;48807.jpg;Jardin Bio;1;A
45341;Tartine Céréal Bio Riz Châtaigne;314465;145g;45341.jpg;Céréal Bio;1;A
44171;6 wraps de blé nature;284443;370g;44171.jpg;Tables du Monde;0;B
3373;Tortillas Tables du Monde Galettes de blé x8;284443;320g;3373.jpg;Tables du Monde;0;B
44183;Tortillas de blé Old El Paso;284443;326g;44183.jpg;Old El Paso;0;B
100790;Kit fajita Old El Paso Tomate;284443;500g;100790.jpg;Old El Paso;0;C
62094;Sauce fajitas Old El Paso;284443;395g;62094.jpg;Old El Paso;0;#
50004;Kit Crousti'Fajitas Old El Paso Sans piment;284443;521g;50004.jpg;Old El Paso;0;C
44185;Kit pour Burritos Old El Paso Original;284443;510g;44185.jpg;Old El Paso;0;C
40518;Kit burritos Old El Paso Sans piment;284443;491g;40518.jpg;Old El Paso;0;C
186763;Wrap Weight Watchers Protéinés x8,;284443;320g;186763.jpg;Weight  Watchers;0;#
34183;Tortilla Tables du monde Oignons;284443;500g;34183.jpg;Tables du Monde;0;B
105178;Tortillas chorizo Table du Monde;284443;500g;105178.jpg;Tables du Monde;0;C
28827;Chili con carne Côté Table Au piment de Cayenne;284443;820g;28827.jpg;Côté Table;0;A
79528;Nouilles Tables du Monde Asiatiques Boeuf cup 61.5g;284444;5g;79528.jpg;Tables du Monde;0;C
42429;Nouilles Tables du Monde Boeuf;284444;85g;42429.jpg;Tables du Monde;0;C
6521;Pâtes chinoises Tables du Monde;284444;250g;6521.jpg;Tables du Monde;0;B
23412;Vermicelles Tables du Monde Haricot mungo;284444;100g;23412.jpg;Tables du Monde;0;A
185279;Cup nouilles Tanoshi Corée Boeuf Bulgogi;284444;65g;185279.jpg;Tanoshi;0;D
3960;Haricots Mungo Notre Jardin;284444;3x90g;3960.jpg;Marque Repère;0;A
42;Haricots Mungo Notre Jardin;284444;180g;42.jpg;Marque Repère;0;A
31166;Pousses d'haricots Bio Village Haricots Mungo;284444;175g;31166.jpg;Bio Village;1;A
7127;Sauce soja Jardin Bio';288383;125ml;7127.jpg;Jardin Bio;1;D
44166;Vinaigre de Riz Tanoshi;298543;150ml;44166.jpg;Tanoshi;0;#
185281;Pâte de curry Tanoshi Inde Bio;299047;180g;185281.jpg;Tanoshi;1;C
14075;Lait de coco Tables du monde;294991;400ml;14075.jpg;Tables du Monde;0;D
5385;Lait coco Tables du Monde;294991;200ml;5385.jpg;Tables du Monde;0;D
45243;Lait de coco Bio Bjorg;294991;200ml;45243.jpg;Bjorg;1;D
16430;Lait de coco bio Jardin Bio;294991;400ml;16430.jpg;Jardin Bio;1;C
107653;Lait de coco bio Jardin Bio;294991;225ml;107653.jpg;Jardin Bio;1;C
68737;Crème de coco légère Bio Bjorg;294991;20cl;68737.jpg;Bjorg;1;C
15145;Champignons Tables du Monde Noirs déshydratés;288992;25g;15145.jpg;Tables du Monde;0;A
10767;Riz cantonais Comptoir du Grain Express 2 min;287600;250g;10767.jpg;Comptoir du grain;0;C
44741;Riz sushi Table du monde;284428;500g;44741.jpg;Tables du Monde;0;B
16171;Riz Thaï Bio Village;284428;500g;16171.jpg;Bio Village;1;A
13701;Riz Thaï Comptoir du Grain Sélection Riz long;284428;500g;13701.jpg;Comptoir du grain;0;B
40420;Riz parfumé Taureau Ailé;284428;1kg;40420.jpg;Taureau Aile;0;A
8324;Tomates séchées Florelli;284458;270g;8324.jpg;Florelli;0;C
44181;Poivrons grillés Florelli Antipasti;312608;280g;44181.jpg;Florelli;0;C
50018;Légumes grillés Florelli;312608;280g;50018.jpg;Florelli;0;C
43396;Pâtes Tradizioni d'Italia Farfalle n°210;284427;500g;43396.jpg;Tradizioni d'Italia;0;A
43403;Pâtes Tradizioni d'Italia Orechiette n°292;284427;500g;43403.jpg;Tradizioni d'Italia;0;A
43394;Pâtes Tradizioni d'Italia Spaghetti n°5;284427;500g;43394.jpg;Tradizioni d'Italia;0;A
43398;Pâtes Tradizioni d'Italia Fusilli n°140;284427;500g;43398.jpg;Tradizioni d'Italia;0;A
46470;IGP Penne rigate Garofalo;284427;500g;46470.jpg;Garofalo;0;A
48123;IGP Pâte Radiatori Garofalo Festives;284427;500g;48123.jpg;Garofalo;0;A
46471;IGP Pâte Garofalo Linguine;284427;500g;46471.jpg;Garofalo;0;A
44861;Sauce pesto Tradizioni d'Italia A la génoise;299047;180g;44861.jpg;Tradizioni d'Italia;0;E
41467;Sauce Pesto Tradizioni d'Italia Rosso;299047;180g;41467.jpg;Tradizioni d'Italia;0;C
40403;Sauce Pesto Sacla'Italia Bio Sans gluten;299047;190g;40403.jpg;Sacla;1;#
26223;Sauce Sacla'Italia Arrabiata;299047;190g;26223.jpg;Sacla;0;#
42449;Antipasto tomate séchée Sacla;284458;280g;42449.jpg;Sacla;0;#
41625;Tomates Tradizioni d'Italia Séchées à huile d'olive;284458;270g;41625.jpg;Tradizioni d'Italia;0;C
81278;Vinaigre IGP Toscoro Balsamique de Modène;298543;50cl;81278.jpg;Toscoro;0;C
10217;Sauce Curry Rustica Légumes et lait de coco;299047;400g;10217.jpg;Rustica;0;C
22141;Riz Basmati Comptoir du grain Sélection Riz long;284428;5x90g;22141.jpg;Comptoir du grain;0;A
3217;Riz Basmati Comptoir du Grain Sélection Riz long;284428;500g;3217.jpg;Comptoir du grain;0;A
218;Riz Basmati Comptoir du Grain Sélection Riz long;284428;1kg;218.jpg;Comptoir du grain;0;A
26077;Riz Basmati Lustucru Cuisson 10min;284428;900g;26077.jpg;Lustucru;0;B
7784;Riz Basmati Lustucru Selection 10min;284428;450g;7784.jpg;Lustucru;0;A
7568;Riz Basmati Jardin Bio' Max Havelaar long grain;284428;500g;7568.jpg;Jardin Bio;1;A
12014;Riz Basmati Vivien Paille;284428;1kg;12014.jpg;Vivien Paille;0;A
13698;Légumes couscous Notre Jardin;312612;400g;13698.jpg;Marque Repère;0;B
19138;Semoule Couscous Bio Village Semi complet;284429;500g;19138.jpg;Bio Village;1;A
11308;Couscous Tipiak Grain moyen Prêt en 4 min;284429;1kg;11308.jpg;Tipiak;0;A
38524;Tendres perles Blé Tipiak Prêt en 5 min;284429;2x175g;38524.jpg;Tipiak;0;A
225;Couscous Comptoir du Grain Grain moyen;284429;1kg;225.jpg;Comptoir du grain;0;A
220;Couscous Régia Grain moyen;284429;1kg;220.jpg;Régia;0;A
5952;Couscous Ferrero Grain moyen;284429;1kg;5952.jpg;Ferrero;0;A
6070;Pâtes tagliatelles Bio Village;284427;250g;6070.jpg;Bio Village;1;A
6069;Pâtes Coquillettes Bio Village;284427;500g;6069.jpg;Bio Village;1;A
33893;Penne Bio Village;284427;500g;33893.jpg;Bio Village;1;A
16436;Pâtes torsades Bio Village;284427;500g;16436.jpg;Bio Village;1;A
6068;Spaghetti Bio Village;284427;500g;6068.jpg;Bio Village;1;A
45192;Pâtes coquillettes Jardin Bio 3 min;284427;500g;45192.jpg;Jardin Bio;1;A
31116;Pâtes Tire bouchons Jardin Bio' Semi complet;284427;500g;31116.jpg;Jardin Bio;1;A
114152;Pâtes Bons tuyaux Jardin Bio Semi complet;284427;500g;114152.jpg;Jardin Bio;1;A
7646;Spaghetti Jardin Bio Quinoa persil ail;284427;500g;7646.jpg;Jardin Bio;1;A
6058;Spaguetti Jardin Bio Quinoa tomate;284427;500g;6058.jpg;Jardin Bio;1;A
16438;Riz long Bio Village;284428;500g;16438.jpg;Bio Village;1;A
68868;Riz long Bio Village Bio semi complet;284428;500g;68868.jpg;Bio Village;1;A
6046;Riz de Camargue Jardin Bio' Semi complet;284428;500g;6046.jpg;Jardin Bio;1;A
6075;Quinoa Bio Village;284429;500g;6075.jpg;Bio Village;1;A
85384;Quinoa Bio Alter Eco;284429;400g;85384.jpg;Alter Eco;1;A
23797;Lentilles vertes Bio Village;284430;500g;23797.jpg;Bio Village;1;A
58141;Lentilles corail Bio Village Bio;284430;450g;58141.jpg;Bio Village;1;A
91557;Lentilles Riz Soja Céréal Bio repas express;287600;250g;91557.jpg;Céréal Bio;1;A
45261;Orge Riz rouge Céréal Bio lentilles repas express;287600;220g;45261.jpg;Céréal Bio;1;A
45197;Quinoa Boulghour Céréal Bio à l'Indienne repas express;287600;220g;45197.jpg;Céréal Bio;1;A
45278;Purée Potimarron Céréal Bio lentilles repas express;287600;250g;45278.jpg;Céréal Bio;1;A
19146;Cappelletti Tofu Céréal Bio Epinard Chèvre express;287600;220g;19146.jpg;Céréal Bio;1;A
45202;Mini Ravioli Céréal Bio 2 Fromages repas express;287600;250g;45202.jpg;Céréal Bio;1;A
98475;Blé Soja haricots Céréal Bio Façon Chili repas express;287600;220g;98475.jpg;Céréal Bio;1;A
91554;Blé Riz quinoa Céréal Bio repas express;287600;220g;91554.jpg;Céréal Bio;1;A
182912;Yakisoba Céréal Bio Légumes repas express;287600;240g;182912.jpg;Céréal Bio;1;A
182910;Curry Thai Céréal Bio Lentilles repas express;287600;240g;182910.jpg;Céréal Bio;1;A
45198;Orge Aubergine Soja Céréal Bio repas express;287600;250g;45198.jpg;Céréal Bio;1;A
45157;Boulghour Tunisienne Céréal Bio repas express;287600;220g;45157.jpg;Céréal Bio;1;A
45291;Quinoa Jardin Bio Poulet et Sésame;287600;250g;45291.jpg;Jardin Bio;1;A
45252;Lentilles Jardin Bio Façon petit salé;287600;250g;45252.jpg;Jardin Bio;1;A
90056;Quinotto Jardin Bio Légumes parmesan;287600;220g;90056.jpg;Jardin Bio;1;B
45191;Couscous Jardin Bio Légumes du soleil;287600;220g;45191.jpg;Jardin Bio;1;A
45212;Duo de quinoa Jardin Bio Aux légumes;287600;250g;45212.jpg;Jardin Bio;1;A
90058;Ravioli Jardin Bio Chèvre ciboulette;284953;250g;90058.jpg;Jardin Bio;1;B
45170;Céréales lentilles Jardin Bio Sans gluten;287600;250g;45170.jpg;Jardin Bio;1;A
59251;Ravioli Jardin Bio Légumes;287600;250g;59251.jpg;Jardin Bio;1;A
75266;Trio de quinoa Jardin Bio Sésame toasté;287600;220g;75266.jpg;Jardin Bio;1;A
203596;Plat cuisiné Jardin Bio Lentilles à l'indienne;287600;680g;203596.jpg;Jardin Bio;1;A
6038;Lentilles corail Jardin Bio';284430;500g;6038.jpg;Jardin Bio;1;A
2939;Galette Céréal Bio sarrasin Emmental x2;284953;200G;2939.jpg;Céréal Bio;1;A
7769;Galette Croq'Soja Céréal Bio curry pavot x2;284953;200g;7769.jpg;Céréal Bio;1;A
7762;Galette Croq'Soja Céréal Bio fromage x2;284953;200g;7762.jpg;Céréal Bio;1;A
79021;Galette Blé Céréal Bio Pommes Terres Emmental xé;284953;200g;79021.jpg;Céréal Bio;1;A
81876;Galettes fines Céréal Bio Epinard Pignon;311448;180g;81876.jpg;Céréal Bio;1;A
19684;tofu nature bio bjorg;284953;2x200g;19684.jpg;Bjorg;1;A
48788;Céréales lentilles Jardin Bio Sachet express;284953;250g;48788.jpg;Jardin Bio;1;A
96060;Chili con carne Bio Village;284953;300g;96060.jpg;Bio Village;1;A
96429;Plats Bio Poulet Village Olives, boulgour quinoa;284953;300g;96429.jpg;Bio Village;1;A
79790;Lasagnes Bolognaise bio Paul & Louise;284953;285g;79790.jpg;Paul et Louise;1;B
134787;Ravioli bœuf Bio village;284442;700g;134787.jpg;Bio Village;1;B
16431;Raviolis boeuf Jardin Bio;284442;72cl;16431.jpg;Jardin Bio;1;C
7598;Ravioli de volaille Jardin Bio';284442;700g;7598.jpg;Jardin Bio;1;C
6049;Ravioli Jardin Bio Légumes;284442;675g;6049.jpg;Jardin Bio;1;B
125792;Mijoté buternut Bio Bjorg Carottes curcuma;284441;630g;125792.jpg;Bjorg;1;A
198522;Haricots vert Bio Village;312606;180g;198522.jpg;Bio Village;1;A
39388;Haricots verts Bio Village;312606;345g;39388.jpg;Bio Village;1;A
179961;Haricots verts Jardin Bio Etic Bio sans sel ajouté;312606;185g;179961.jpg;Jardin Bio;1;A
7599;Haricots verts Jardin Bio' Extra fin coupés;312606;360g;7599.jpg;Jardin Bio;1;A
62045;Haricots verts Jardin Bio Sans sel;312606;660g;62045.jpg;Jardin Bio;1;A
121190;Haricots verts Bio D'aucy;312606;290g;121190.jpg;D'Aucy;1;A
58602;Haricots verts Rochefontaine Extra fins, bio;312606;180g;58602.jpg;Rochefontaine;1;A
180206;Haricots verts et beurre Jardin Bio extra fins;312606;400g;180206.jpg;Jardin Bio;1;A
45213;Flageolets Jardin Bio Cuisinés;312606;680g;45213.jpg;Jardin Bio;1;A
129049;Haricots coco Jardin Bio Cuisiné;312606;72cl;129049.jpg;Jardin Bio;1;A
99547;Haricots rouge Bio Village;312606;205g;99547.jpg;Bio Village;1;A
45290;Petits pois Le jardin Bio Extra fins;312607;445g;45290.jpg;Jardin Bio;1;A
45289;Petits pois Jardin Bio A l'étuvée extra fins;312607;230g;45289.jpg;Jardin Bio;1;A
155129;Petits pois doux et carottes Bio Village;312607;420g;155129.jpg;Bio Village;1;A
7600;Petits pois carottes JardinBio';312607;420g;7600.jpg;Jardin Bio;1;A
204045;Carottes Bio Village En rondelles;312607;195g;204045.jpg;Bio Village;1;A
56571;Tomates entières pelées Bio Village;312608;240g;56571.jpg;Bio Village;1;A
43000;Pulpe de tomate Bio Village;288384;500g;43000.jpg;Bio Village;1;A
50088;Pulpe tomate basilic Jardin Bio;288384;500g;50088.jpg;Jardin Bio;1;A
46049;Pulpe de tomate Jardin Bio Bio;288384;500ml;46049.jpg;Jardin Bio;1;A
99555;Lentilles Bio Village;312609;215g;99555.jpg;Bio Village;1;A
6050;Lentilles vertes Jardin Bio' Cuisinées;312609;400g;6050.jpg;Jardin Bio;1;A
99967;Pois chiches Jardin Bio Au naturel;312609;420g;99967.jpg;Jardin Bio;1;A
100597;Epinards Bio Village;312612;215g;100597.jpg;Bio Village;1;A
100600;Betteraves Bio Village;312611;220g;100600.jpg;Bio Village;1;A
100590;Jardinière légume Bio Village;312612;420g;100590.jpg;Bio Village;1;A
61976;Coeurs de palmiers Bio Village;312611;250g;61976.jpg;Bio Village;1;A
100592;Pommes de terre Bio Village;312612;420g;100592.jpg;Bio Village;1;B
14081;Ratatouille Bio Village A la provençale;312612;650g;14081.jpg;Bio Village;1;A
6037;Ratatouille Jardin Bio' A la provençale;312612;650g;6037.jpg;Jardin Bio;1;A
16492;Légumes pour couscous Jardin Bio;312612;660g;16492.jpg;Jardin Bio;1;A
96440;Marron a sec Bio Village;312612;420g;96440.jpg;Bio Village;1;A
29493;Ketchup Bio Heinz Top down;284455;580g;29493.jpg;Heinz;1;#
6063;Ketchup Jardin Bio';284455;560g;6063.jpg;Jardin Bio;1;D
10788;Moutarde de Dijon Bio Village;284575;200g;10788.jpg;Bio Village;1;C
24162;Vinaigre balsamique Bio Village;298543;50cl;24162.jpg;Bio Village;1;#
107789;Vinaigre balsamique de modène IGP Bio;298543;50cl;107789.jpg;Carapelli;1;#
56418;Vinaigre de cidre Bio Village;298543;75cl;56418.jpg;Bio Village;1;#
6039;Vinaigre de cidre Jardin Bio';298543;75cl;6039.jpg;Jardin Bio;1;B
86724;Huile d'olive Bio Village Vierge extra fruité;284453;75cl;86724.jpg;Bio Village;1;C
59314;Huile d'olive vierge Tramier Extra bio;284453;75cl;59314.jpg;Tramier;1;C
81323;Huile d'olive Bio Carapelli Extra vierge;284453;75cl;81323.jpg;Carapelli;1;C
107782;Huile d'Olive Vierge Extra BIO Classico;284453;1L;107782.jpg;Carapelli;1;C
45231;Huile bio Cauvin sésame;284453;25cl;45231.jpg;Cauvin;1;D
6067;Huile d'olive Bio Village Vierge extra;284453;75cl;6067.jpg;Bio Village;1;C
7640;Huile Omega Jardin Biologique;284453;75cl;7640.jpg;Jardin Bio;1;C
19152;Huile d'olive Bio Soleou Vierge extra fruttato;284453;75cl;19152.jpg;Soléou;1;C
10787;Huile de colza Bio Village;284453;75cl;10787.jpg;Bio Village;1;C
23499;Huile Bio Village mélange 4 huiles biologiques;284453;75cl;23499.jpg;Bio Village;1;C
59249;Huile de coco Jardin Bio;284453;200ml;59249.jpg;Jardin Bio;1;E
134773;Jus de citron vert Bio village;313707;25cl;134773.jpg;Bio Village;1;B
76221;Pur jus Bio Village Citron Sicile;313707;25cl;76221.jpg;Bio Village;1;B
52540;Pur jus de citron Jardin Bio;313707;25cl;52540.jpg;Jardin Bio;1;A
52539;Pur jus de citron Jardin Bio;313707;50cl;52539.jpg;Jardin Bio;1;A
7294;Huile de tournesol Bio Village;284453;75cl;7294.jpg;Bio Village;1;D
80630;Purée de tomates Bio Village Bocal;288384;72cl;80630.jpg;Bio Village;1;A
48846;Purée tomate Jardin Bio;288384;200g;48846.jpg;Jardin Bio;1;A
7563;Coulis de tomate Jardin Bio';288384;500g;7563.jpg;Jardin Bio;1;A
45372;Tomates pelées Jardin Bio Entières au jus;288384;400g;45372.jpg;Jardin Bio;1;A
50735;Purée de Tomate Del Monte à l'Ancienne Bio;288384;690g;50735.jpg;Del Monte;1;A
113579;Sauce Tomate Del Monte Pizzassimo Bio x2;288384;440g;113579.jpg;Del Monte;1;#
33304;Soja Cuisine Bio Village;288381;3x200ml;33304.jpg;Bio Village;1;B
59291;Sauce bolognaise Bio Village Bio;299047;350g;59291.jpg;Bio Village;1;B
59296;Sauce tomate Bio Village Basilic bio;299047;350g;59296.jpg;Bio Village;1;A
6048;Sauce tomate Jardin Bio' Basilic;299047;200g;6048.jpg;Jardin Bio;1;A
59293;Sauce provençale Bio Village Bio;299047;350g;59293.jpg;Bio Village;1;A
6035;Sauce tomate Jardin Bio' Provençale;299047;200g;6035.jpg;Jardin Bio;1;A
6054;Sauce napolitaine Jardin Bio' Spaghetti;299047;200g;6054.jpg;Jardin Bio;1;A
89424;Pesto vert Bio Village;299047;185g;89424.jpg;Bio Village;1;D
93776;Sauce Tomate Jardin Bio A la provençale;299047;510g;93776.jpg;Jardin Bio;1;A
93790;Sauce Tomate Jardin Bio Au Basilic;299047;510g;93790.jpg;Jardin Bio;1;A
67651;Poivre bio Rustica Noir moulu;284457;38g;67651.jpg;Bio Village;1;#
71450;Poivre noir moulu bio Ducros Flacon;298297;43g;71450.jpg;Ducros;1;#
67654;Ail semoule Bio Village;298297;56g;67654.jpg;Bio Village;1;#
71441;Ail bio Ducros Flacon;298297;52g;71441.jpg;Ducros;1;#
71436;Ciboulette bio Ducros Flacon;298297;4g;71436.jpg;Ducros;1;#
71454;Persil bio Ducros Flacon;298297;7g;71454.jpg;Ducros;1;#
71443;Basilic bio Ducros Flacon;298297;11g;71443.jpg;Ducros;1;#
23500;Bouillon de légumes Bio Village Aromates;288379;8x10g;23500.jpg;Bio Village;1;C
110678;Bouillon cube Bio Village Volaille x8;288379;80g;110678.jpg;Bio Village;1;C
34175;Bouillon de boeuf Jardin Bio' Cube sans huile palme;288379;x8;34175.jpg;Jardin Bio;1;C
45168;Bouillon cube Jardin Bio Légumes;288379;72g;45168.jpg;Jardin Bio;1;B
34176;Bouillon de légumes Jardin Bio' Cube sans huile de palme;288379;x10;34176.jpg;Jardin Bio;1;C
45169;Bouillon cube Jardin Bio Volaille dégraissé x10;288379;100g;45169.jpg;Jardin Bio;1;C
35018;Bouillon de poule Jardin Bio' Cube sans huile palme;288379;x8;35018.jpg;Jardin Bio;1;C
5125;Farine blé Bio Village Type 65;314470;1kg;5125.jpg;Bio Village;1;A
19408;Soupe Velouté Bio Village Légumes verts;284462;1L;19408.jpg;Bio Village;1;B
44884;Soupe Mouliné Bio Village Légumes variés;284462;1L;44884.jpg;Bio Village;1;B
44885;Velouté de légumes Bio Village du sud;284462;1L;44885.jpg;Bio Village;1;A
186946;Mouliné Bio Village Bio légumes variés;284462;2x30cl;186946.jpg;Bio Village;1;B
67421;Soupe Bio Mouliné Knorr Légumes du potager;284462;1L;67421.jpg;Knorr;1;B
176724;Mouliné de légumes d'Automne Bio La Potagère;284462;2x1L;176724.jpg;La Potagère;1;B
23177;100% Pur jus de carotte Bio Village;284355;1L;23177.jpg;Bio Village;1;B
23176;100% Pur jus de tomate Bio Village;284355;1L;23176.jpg;Bio Village;1;B
104090;Bouillon Bio Kubor Maggi Volaille;288379;80g;104090.jpg;Maggi;1;C
198528;Bouillon de volaille Maggi Bio;288379;80g;198528.jpg;Maggi;1;C
198525;Fond de veau Maggi Bio;288379;80g;198525.jpg;Maggi;1;B
198527;Assaisonnement Maggi Bio Mélange méditerranéen;288379;60g;198527.jpg;Maggi;1;C
198526;Assaisonnement aromates Maggi Bio;288379;60g;198526.jpg;Maggi;1;C
75421;Avoine cuisiné bio Bjorg;288379;200ml;75421.jpg;Bjorg;1;B
103032;Baguette viennoise La Boulangère x6;296366;510g;103032.jpg;La Boulangère;0;B
364;Pains au chocolat Epi d'Or x8;296366;360g;364.jpg;Epi d'Or;0;D
19432;Pains au chocolat Eco+ x10;296366;450g;19432.jpg;Eco +;0;E
42428;Pains au chocolat Pasquier x8;296366;360g;42428.jpg;Pasquier;0;D
50688;Pains au chocolat Pasquier x16;296366;720g;50688.jpg;Pasquier;0;D
25860;Pain au chocolat La Boulangère Pur beurre x8;296366;400g;25860.jpg;La Boulangère;0;D
45270;Pains au chocolat Bio La Boulangère;314465;6x270g;45270.jpg;La Boulangère;1;D
71491;Croissants Epi d'Or x14;296366;560g;71491.jpg;Epi d'Or;0;D
50689;Croissants Pasquier x8;296366;320g;50689.jpg;Pasquier;0;D
35160;Croissants Pasquier x16;296366;640g;35160.jpg;Pasquier;0;D
363;Pains au lait Epi d'Or x10;296366;350g;363.jpg;Epi d'Or;0;C
38812;Pains au lait Pasquier x10;296366;350g;38812.jpg;Pasquier;0;D
43218;Pains au lait Pasquier x20;296366;700g;43218.jpg;Pasquier;0;D
167860;Pain au lait bio La Boulangère Farine complète;314465;280g;167860.jpg;La Boulangère;1;B
19119;Pains au lait La Boulangère Bio x8;314465;280g;19119.jpg;#;1;B
60192;Pancakes Le Ster x8;296366;280g;60192.jpg;Le Ster;0;C
60015;Pancakes Pasquier x10;296366;350g;60015.jpg;Pasquier;0;D
159944;Pancakes Pasquier Pépites de chocolat x10;296366;350g;159944.jpg;#;0;D
129933;Beignets Pasquier Pomme x6;296366;270g;129933.jpg;Pasquier;0;C
